customer_id,first_name,last_name,gender,customer_age,marital_status,education_level,employment_status,annual_income,credit_score,email,city,state,join_date
7948,Jose,Morrow,M,43,single,High School,Retired,120286.0,724,kreed@example.com,North Christinaside,Iowa,1996-06-24
7949,Andrea,Hoffman,,18,single,grad,jobless,93954.0,681,gabriel47@example.net,Nguyenstad,Missouri,15-11-2020
7950,Matthew,Hall,F,76,D,PG,Self-employed,158424.0,787,michael86@example.net,South Larryshire,Montana,1972-01-19
7951,Pedro,Miller,F,26,single,Doctorate,Self-employed,128067.0,325,richard36@example.net,WENDYBURY,South Dakota,2013-12-21
7952,Tanya,Murray,Female,74,single,High School,self employed,132127.0,817,benjaminjimenez@example.com,Sandershaven,Indiana,2000-03-12
7953,Beth,Griffith,Female,42,MARRIED,grad,,38796.0,620,carlos39@example.net, Donnastad ,Florida,2023-06-02
7954,Olivia,Martin,Female,35,Single,PG,Self-employed,117932.0,640,kariharvey@example.org,New Heidi,West Virginia,2011-09-09
7955,Robert,Clark,Male,29,MARRIED,Graduate,Employed,83819.0,601,paul86@example.com, WEST MICHAELPORT ,South Carolina,2024-03-06
7956,Cristian,Green,Unknown,25,Single,High School,,119617.0,385,weaverlindsay@example.net, NEW TAMMYBURY ,Arizona,1982-01-29
7957,Laura,Bennett,Other,44,single,grad,Unemployed,,402,bobby68@example.net, Tuckerfort ,California,1989/05/05
7958,Justin,Shaw,FEMALE,30,,PhD,employed,28425.0,798,wardkelly@example.org,South Ericshire,Nevada,2001/10/02
7959,Alicia,Owens,Male,75,,High School,employed,20943.0,368,matthewbell@example.net,Johnsonstad,Georgia,2009-07-21
7960,Derrick,Leonard,,22,Divorced,Graduate,employed,61303.0,809,donaldbarnett@example.net, Garrettmouth ,Texas,2021-07-04
7961,Michael,Myers,FEMALE,36,single,grad,employed,60351.0,728,carol24@example.net, West Joseph ,Colorado,2003-05-15
7962,Anthony,Walker,F,75,S,,self employed,149532.0,340,normarussell@example.net,PORT MELANIESIDE,Oregon,29-07-1978
7963,Nicholas,Fowler,Unknown,37,,grad,,39015.0,675,codydaniels@example.org, West Christopherhaven ,Maryland,14-04-1999
7964,Kim,Chandler,M,42,Divorced,High School,,179523.0,687,fjones@example.net,Ellistown,Utah,2025/12/13
7965,Jenny,Garcia,M,39,Married,High School,,193686.0,651,rray@example.com,Port Brent,Kentucky,2001/05/24
7966,Donald,Mcmillan,F,56,,PhD,Self-employed,141466.0,717,mitchellmary@example.net, Benderberg ,Delaware,16-03-1996
7967,Ashley,Larson,F,62,D,PhD,,68237.0,620,diana29@example.com,West Jamesside,Florida,2020/03/30
7968,Angela,Cuevas,Other,46,Married,Post Graduate,employed,61484.0,606,vdiaz@example.net,RYANBURY,Kentucky,1983-04-26
7969,Brenda,Smith,Other,50,single,PhD,Employed,142685.0,644,marymiller@example.org,Dudleychester,New Mexico,2003-09-19
7970,Tina,Herrera,F,71,Single,,employed,77993.0,828,wendy10@example.org, Scottstad ,Illinois,2004-09-23
7971,Melissa,Rosario,male,70,S,High School,Self-employed,140557.0,558,ucannon@example.net,North Gerald,Alaska,06-10-1984
7972,Mary,Nelson,Unknown,39,Married,PhD,Employed,65470.0,364,jjohnson@example.com,Christensenfort,Wyoming,2006-10-29
7973,Frank,West,,47,Single,PhD,Retired,38861.0,425,justin28@example.net,Johnland,Washington,2017/09/15
7974,Colleen,Stanley,,35,Single,PG,jobless,-2361.0,720,bgonzalez@example.net, Port Davidport ,Rhode Island,1997-05-18
7975,Adam,Brown,M,41,Divorced,Graduate,jobless,182055.0,464,samuel73@example.com,North Haleyfort,Nevada,2011-12-31
7976,Eric,Lopez,Male,75,single,Graduate,self employed,62701.0,748,andrewschad@example.org, Franklinhaven ,Wyoming,2010-05-24
7977,Patricia,Miller,Male,32,Single,,jobless,98260.0,568,hharrison@example.org,Kevinchester,Wyoming,07-08-1989
7978,Amber,Scott,M,47,S,PhD,employed,154404.0,700,christopher63@example.org, SOUTH BRIANCHESTER ,Massachusetts,1975-09-13
7979,Allison,Carroll,FEMALE,36,Married,Doctorate,Self-employed,80231.0,593,oscar33@example.org, Lake Michelleshire ,Kentucky,2001-02-18
7980,Madison,Davis,M,79,S,,self employed,68138.0,541,williamscrystal@example.com,WHITESTAD,North Carolina,04-09-1985
7981,Kim,Hartman,,30,Single,PhD,employed,143003.0,750,jessica97@example.com,Burkefort,New York,1979-05-24
7982,Ashley,Bass,FEMALE,51,single,Post Graduate,Employed,31649.0,1099,jose57@example.com,Lake Maria,Utah,1982-03-23
7983,Tim,James,Unknown,19,D,High School,Unemployed,95834.0,367,gibsonjasmine@example.com,South Cherylfurt,Colorado,2005-05-04
7984,Denise,Watson,,22,Single,grad,Employed,56717.0,763,oibarra@example.org, South Johnathanside ,New Hampshire,1980-08-19
7985,Gina,Sanchez,male,49,single,Post Graduate,Retired,79719.0,345,mdean@example.com,New Charlesmouth,Ohio,01-06-2003
7986,Shannon,Moore,FEMALE,67,single,High School,employed,22449.0,711,lewisdanielle@example.org,New Thomas,Oklahoma,2013-05-25
7987,Kathy,Kennedy,Unknown,65,Divorced,Doctorate,Employed,78210.0,645,fletcherwendy@example.com, New Joshua ,Ohio,2012/06/22
7988,Amy,Jones,male,50,Married,Doctorate,Self-employed,76773.0,594,mbutler@example.org,North Adammouth,Virginia,1989-07-13
7989,Douglas,Martin,FEMALE,28,Single,high school,Self-employed,,526,benjamin42@example.org,EAST CATHERINEHAVEN,Wisconsin,24-01-1976
7990,Jamie,Davis,Unknown,22,Married,,self employed,138694.0,446,thomas99@example.com,PORT GARY,New Mexico,2021-03-02
7991,Abigail,Carter,male,59,Divorced,grad,,27880.0,809,cwalker@example.org,East Patriciaton,Alabama,02-09-1999
7992,Daniel,Baker,Female,46,S,Doctorate,Retired,27759.0,520,vcampbell@example.net,Christopherport,Pennsylvania,1973/05/12
7993,Robert,Hodge,male,53,Married,,,195928.0,613,candrews@example.org,Port Lindabury,West Virginia,1972/08/23
7994,Crystal,Hart,M,30,D,Graduate,Self-employed,131789.0,470,lauriefischer@example.com,PORT KRISTASIDE,Florida,08-05-2010
7995,Stephanie,Farley,Other,66,MARRIED,PhD,jobless,61102.0,486,hking@example.net, South Crystal ,Michigan,1982-05-26
7996,Matthew,Harris,FEMALE,58,S,grad,Retired,73637.0,754,julia15@example.com,Davidmouth,Virginia,21-01-1981
7997,Justin,Smith,Unknown,22,single,Doctorate,,90910.0,736,monica48@example.com,New Julia,Hawaii,1992/02/29
7998,Margaret,Hall,Other,52,MARRIED,high school,Employed,161405.0,382,margaret04@example.com,LAWRENCEBERG,Maryland,1973-12-08
7999,Steven,Perez,Female,24,Divorced,Graduate,,66032.0,404,edward99@example.com, SOUTH CRAIGTOWN ,South Dakota,1998/10/08
8000,Samantha,Williams,FEMALE,28,Married,Graduate,self employed,184868.0,544,brandon55@example.org, Tracishire ,Alaska,07-05-1988
8001,Dana,Hicks,FEMALE,19,single,Graduate,,88720.0,773,hubbardjames@example.net,East Angela,Kentucky,13-09-2006
8002,Erik,Gibson,male,62,Divorced,High School,jobless,188487.0,569,anthonychloe@example.com,Peckside,Rhode Island,1990-03-01
8003,Shawn,Harrison,male,23,D,high school,Employed,187553.0,585,Jeffery,Phelpschester,Mississippi,2009/12/25
8004,Joyce,Cunningham,Other,70,Divorced,PhD,Unemployed,,359,brandtelizabeth@example.com,LAKE COLINVILLE,Arizona,2002-05-06
8005,Mary,Johnson,Female,68,D,Doctorate,self employed,49654.0,567,deanpeggy@example.net, SMITHLAND ,North Dakota,2009-03-11
8006,Amy,Miller,Male,53,S,high school,self employed,27074.0,802,smithdeborah@example.org,DIAZLAND,Idaho,22-02-1994
8007,Timothy,Nelson,F,44,D,PhD,Unemployed,153876.0,634,stricklandangela@example.org,Leetown,South Carolina,2014/07/10
8008,Kelly,Bell,F,40,,,Unemployed,62307.0,615,garrettwendy@example.net,Port Joelside,Delaware,26-07-1997
8009,Edward,Murphy,male,40,Single,Doctorate,employed,29596.0,737,mary81@example.net,Danielbury,Vermont,2016-09-24
8010,Marissa,Fields,Male,18,MARRIED,grad,jobless,149399.0,540,andrewhicks@example.org,BRANDONBURY,Hawaii,29-12-1999
8011,Kristen,Hammond,M,33,Married,PG,Employed,158239.0,463,trichardson@example.org,NEW TARA,North Carolina,2006-06-19
8012,Michael,Graham,male,79,MARRIED,Graduate,,41861.0,480,Xavier,Patriciaberg,Illinois,2023-10-18
8013,Nicholas,Hughes,Other,49,S,high school,Self-employed,117335.0,410,aaronstevens@example.org,Leonmouth,Mississippi,1973-02-19
8014,Ray,Bradley,Other,27,Single,PhD,Retired,119320.0,682,crystalperez@example.com,Leberg,Wyoming,28-02-2003
8015,Cindy,Young,FEMALE,80,,PhD,jobless,31595.0,541,wpreston@example.com,Erinport,Florida,2006-11-26
8016,Kathleen,Smith,Other,26,,PhD,Retired,185989.0,752,markramirez@example.net,Lake Cheryl,Kansas,19-07-2014
8017,Xavier,Hester,Male,30,Single,High School,Unemployed,113663.0,732,cobbjohn@example.org,KRAUSEBURGH,Minnesota,04-02-2022
8018,Christopher,Crane,Male,27,MARRIED,grad,jobless,190134.0,1170,tiffany76@example.org,JAMESMOUTH,Illinois,2008/03/24
8019,Timothy,Blackburn,FEMALE,30,D,Post Graduate,Unemployed,97199.0,448,liuchristopher@example.org,BROWNBOROUGH,Vermont,27-09-1994
8020,Kevin,Gonzalez,Other,73,Divorced,high school,self employed,113083.0,802,scotthudson@example.net,WOODARDFORT,New Hampshire,2022-01-03
8021,James,Gentry,male,72,S,grad,employed,103467.0,795,dthompson@example.com,Port Wendy,Idaho,1977-04-24
8022,Stephanie,Thomas,F,72,,grad,Self-employed,194245.0,627,johnmcdaniel@example.org,Lake Kathleenland,Utah,05-07-2024
8023,Amanda,Parker,M,34,,Graduate,jobless,79628.0,842,ashleyjensen@example.org,Garciaburgh,Tennessee,07-02-2005
8024,Kayla,Costa,male,76,Married,High School,Self-employed,27100.0,809,john62@example.net,North Kelsey,Iowa,2020-04-01
8025,Rebekah,Anderson,F,41,S,PhD,Self-employed,117321.0,383,larry04@example.org,TURNERFORT,Wisconsin,1993-08-17
8026,Molly,Francis,Male,39,Single,Doctorate,Retired,199722.0,531,christopherwallace@example.net,Tylershire,West Virginia,2002/05/22
8027,Craig,Young,M,39,S,high school,employed,103990.0,329,bellchad@example.org, Port Taramouth ,Oklahoma,1976/07/15
8028,Ricky,Ford,Female,53,Divorced,high school,Self-employed,,332,william06@example.net,North Michaelmouth,Washington,20-03-1984
8029,Albert,Jenkins,male,79,Divorced,high school,Self-employed,87405.0,655,jacobwilliams@example.net,GOMEZMOUTH,Utah,04-01-1993
8030,Lisa,Clark,M,35,Divorced,High School,,171282.0,802,baldwinedward@example.com,Jordanville,Tennessee,1993-02-07
8031,Daniel,Jones,Male,23,Divorced,PhD,Unemployed,176540.0,422,shannonmitchell@example.net, Holdentown ,Arizona,19-08-1985
8032,Robert,Wong,Male,72,Married,Doctorate,,97743.0,773,ellisrachael@example.com,Russellland,Iowa,2013-03-22
8033,Zachary,Michael,Female,57,,Post Graduate,employed,71028.0,586,tylerfelicia@example.org,North Lauren,Delaware,2011-03-16
8034,Melissa,Taylor,FEMALE,24,Divorced,high school,self employed,133358.0,689,xjackson@example.net,Maryville,Iowa,06-04-1987
8035,Amy,Neal,F,63,S,Graduate,Self-employed,143586.0,785,yharvey@example.com,SOUTH GABRIELLA,Georgia,29-08-2009
8036,Gloria,Delacruz,Other,42,,PG,Retired,68987.0,384,wklein@example.org,New Scott,Washington,24-11-2024
8037,Brenda,Gray,FEMALE,68,Married,grad,employed,24753.0,403,crystalbradley@example.org,West Keithbury,Illinois,1972-06-01
8038,Thomas,Jones,Other,71,S,high school,self employed,195342.0,319,xwright@example.org, Alyssahaven ,South Dakota,1975/08/27
8039,Mark,Reid,,53,Single,Post Graduate,Unemployed,72537.0,535,taylordalton@example.org,North Lauren,Pennsylvania,2021/05/27
8040,Michelle,Parrish,Other,78,Married,Graduate,employed,22780.0,581,zbarrera@example.org,Melanieville,South Dakota,1970-02-20
8041,Megan,Taylor,F,39,,High School,employed,174912.0,837,danielware@example.net,South Johnfort,Arizona,2009/06/12
8042,Christopher,Butler,F,25,,,Unemployed,191561.0,756,laura61@example.net,Cardenasburgh,Kentucky,1974/05/30
8043,Lisa,Saunders,M,74,Married,grad,jobless,59042.0,495,barrynguyen@example.org,Lake Oscar,California,04-06-2005
8044,Laura,May,FEMALE,30,S,,self employed,,676,harold97@example.com,Theresashire,Texas,1970/10/04
8045,Felicia,Hendrix,F,73,,high school,,94946.0,473,adamdavis@example.net,Maciasberg,Missouri,1988-11-09
8046,Anthony,Marshall,F,27,MARRIED,high school,Employed,163020.0,788,villarreallauren@example.net,WHITELAND,New Mexico,1985/06/11
8047,Richard,Rocha,Other,31,MARRIED,Post Graduate,,181941.0,706,Jason,MOORELAND,Oregon,1970/05/03
8048,Jenna,Woods,FEMALE,55,single,grad,Unemployed,71144.0,674,gibsonbrandon@example.net, Amandatown ,Mississippi,13-08-1986
8049,Peter,Walters,Female,34,S,Post Graduate,,68057.0,370,kristen33@example.org,Reillyview,New Hampshire,2005-12-08
8050,Courtney,Rivera,male,69,D,grad,employed,136414.0,334,Stephanie,East Robertshire,Michigan,03-12-1972
8051,Brandon,Chaney,F,18,Divorced,Graduate,self employed,83539.0,365,tiffanycox@example.com,LAKE MICHAELBURGH,Kansas,2003/01/09
8052,Wendy,Robinson,male,40,D,PG,Unemployed,88901.0,790,michael42@example.org,North Sherrimouth,New Jersey,1986-11-19
8053,Christine,Jensen,FEMALE,46,,Doctorate,Unemployed,104351.0,712,cynthia60@example.com,WILLIAMVIEW,Virginia,2016/07/05
8054,Edward,Hamilton,M,64,S,Graduate,employed,69303.0,662,kevin26@example.org, East Ericaberg ,Nebraska,1997-10-24
8055,Lisa,Vang,Male,65,D,Post Graduate,Retired,92980.0,477,stephaniewashington@example.net,East David,Nebraska,1980-07-29
8056,Savannah,Robinson,male,75,,,jobless,53415.0,392,mariehanson@example.org,WEST MELANIE,Texas,2021-06-12
8057,Melody,Tran,Male,72,Single,Doctorate,Self-employed,57171.0,349,pferguson@example.net, East Wandaton ,Montana,2014/06/20
8058,Maria,Church,male,56,Divorced,High School,self employed,34615.0,507,dfowler@example.org,LAKE JILLIAN,New Jersey,2003-09-15
8059,Courtney,Flores,Female,21,,,Unemployed,51715.0,309,danielmitchell@example.net,SOUTH NORMANCHESTER,South Carolina,1979/08/22
8060,Lisa,Bates,,22,Divorced,PG,Self-employed,83595.0,318,lopezcourtney@example.net, Salazarmouth ,Alaska,08-03-1975
8061,Matthew,Terry,Male,29,single,Doctorate,jobless,184536.0,746,fparker@example.com,SWEENEYVILLE,Arkansas,2016/08/03
8062,Kyle,Wang,Other,39,,PG,,163308.0,612,jose10@example.org,Ellisville,New Jersey,1976-03-10
8063,Peter,Schneider,Unknown,56,S,PhD,self employed,40402.0,523,marthaparker@example.net,Port Amyland,Mississippi,2009-09-22
8064,Lisa,Reese,Male,24,Married,grad,Retired,28507.0,589,fuentestiffany@example.org,AARONPORT,Washington,2001-04-27
8065,Marvin,Reed,M,51,S,Graduate,Retired,92233.0,719,mfrench@example.org, Coxfurt ,Colorado,24-02-1979
8066,Cindy,Kramer,male,25,MARRIED,Post Graduate,employed,89810.0,397,bergermichael@example.org,RYANVIEW,New Mexico,1974-05-15
8067,Tyler,Miller,Other,54,single,Graduate,,,778,Ashley,Port Brandon,Arkansas,30-04-1971
8068,George,Osborn,M,26,Divorced,Graduate,Self-employed,55458.0,426,qparrish@example.org,SHEILABERG,Tennessee,22-09-2007
8069,Nicole,Davis,male,37,MARRIED,Graduate,Retired,55489.0,708,mowens@example.com,Stevenside,Illinois,2001/05/15
8070,Joseph,Webster,F,24,Divorced,,Retired,157882.0,456,daniel51@example.org,East Pattymouth,Minnesota,2009-01-08
8071,Peter,White,Female,66,MARRIED,PhD,Self-employed,191734.0,785,vwilliams@example.org,LAKE ROBERT,Montana,1982/02/22
8072,Alan,Chavez,Female,38,Single,PhD,,68043.0,789,joshua43@example.net,SOUTH MARKSIDE,West Virginia,01-01-2005
8073,Kelsey,Hobbs,,18,,Doctorate,employed,46800.0,618,thomas47@example.net,New Natasha,Vermont,1972/12/26
8074,Steven,Burton,,19,single,grad,,96307.0,635,wpark@example.net,NORTH GREGORYFORT,South Dakota,1983/09/12
8075,Natalie,Griffin,Female,36,Divorced,PG,Unemployed,88193.0,397,mcdonaldtaylor@example.com,Lake Melinda,North Dakota,1979-08-28
8076,Juan,Nixon,Other,79,S,Post Graduate,self employed,165235.0,676,besttimothy@example.org,Freemanberg,Missouri,2005-05-20
8077,Christopher,Williams,,79,single,Doctorate,Self-employed,-5203.0,582,sandersandrea@example.org,Fergusontown,Florida,1970/05/28
8078,Lori,Archer,male,41,Divorced,high school,Self-employed,86845.0,710,Chad,Port Candice,Michigan,1989/06/19
8079,Carolyn,Evans,male,51,Married,grad,Employed,89009.0,1147,mary24@example.com,BRANDONPORT,Utah,1978-10-12
8080,Elizabeth,Campbell,Other,48,Married,PhD,,79757.0,531,aaron87@example.net, South Jameschester ,Montana,18-03-2020
8081,Cynthia,Jones,M,45,Single,Post Graduate,Self-employed,39617.0,771,elizabeth68@example.com,Gillespiemouth,Mississippi,2019-08-28
8082,David,Goodwin,FEMALE,40,MARRIED,grad,Retired,189203.0,572,rodneykidd@example.org,East Leah,Massachusetts,2003-07-30
8083,Denise,Simmons,Other,80,D,Post Graduate,Employed,,357,brandi30@example.net,East Kennethburgh,Minnesota,14-09-1981
8084,Troy,Smith,M,60,Single,,employed,99300.0,478,jessica58@example.com, RICHMONDFORT ,Arizona,1989-12-15
8085,Anthony,Dorsey,Male,63,,Graduate,jobless,67332.0,748,Brittany,East Stephen,South Dakota,01-12-1989
8086,Julie,Wells,Male,32,Divorced,PG,Self-employed,143765.0,621,qadams@example.org,NORTH ROBERTO,Indiana,1998-02-20
8087,Karen,Robinson,M,77,,Post Graduate,employed,,698,jonathanrose@example.org,West Marieland,Maine,1991-12-14
8088,Gary,Hardin,Female,70,S,Doctorate,jobless,157746.0,663,andersonadam@example.net,New Matthewstad,Vermont,2011-04-14
8089,James,Howell,Other,71,single,Doctorate,Self-employed,197298.0,367,fhart@example.org,NEW JOSEBERG,North Carolina,1978-02-24
8090,Kimberly,Chaney,F,56,Single,PhD,jobless,62797.0,798,rachelflynn@example.org,EAST KATHY,Hawaii,24-01-2014
8091,Alfred,Massey,Female,69,D,Graduate,Unemployed,59048.0,479,matthewbenson@example.com,PACHECOTOWN,Nevada,2001/07/08
8092,Maria,Perez,Unknown,77,S,High School,self employed,120657.0,342,andreswilliams@example.org,Vasquezport,Colorado,2000-12-07
8093,Hannah,White,Female,66,,Graduate,Employed,,809,zachary04@example.org,HAYNESHAVEN,Louisiana,19-01-1991
8094,Beverly,Harris,Male,70,Single,PG,self employed,167754.0,1074,turnermatthew@example.org,HERNANDEZTON,Michigan,2014-03-15
8095,Jody,Barnett,Unknown,18,Married,Post Graduate,self employed,24126.0,564,andrew91@example.com, Jeremyview ,Mississippi,2023-08-15
8096,Michelle,Gamble,FEMALE,36,Married,PG,Unemployed,198055.0,823,matthew71@example.net, West Mark ,Delaware,1981/12/26
8097,Deborah,Moore,Female,43,,Graduate,,161470.0,700,elizabeth36@example.com,TIMOTHYSHIRE,Alaska,2015/04/18
8098,Victor,Garza,Female,80,Divorced,PG,employed,47006.0,759,gonzalezjames@example.com,Amyberg,Alabama,1983/06/30
8099,Heather,Stone,,44,,PhD,,33124.0,302,michelleball@example.org, Loganville ,Oklahoma,2008/01/21
8100,Ebony,Gregory,male,70,MARRIED,,,34084.0,415,luke13@example.com,East Antonioberg,Kentucky,2016-09-23
8101,Bobby,Ray,male,61,S,grad,Self-employed,122210.0,404,ashleymanning@example.net, Reyeshaven ,Oklahoma,25-02-1983
8102,Sheila,Roberts,F,76,Divorced,Graduate,Retired,56827.0,324,smithvictor@example.com, Gomezfort ,Ohio,16-07-1997
8103,Richard,Hayes,FEMALE,31,single,,Self-employed,163201.0,707,rbriggs@example.org, Vasquezside ,Wisconsin,1981/01/14
8104,Shane,Green,,60,MARRIED,PG,Self-employed,78332.0,716,cory14@example.net,East Tracyport,Georgia,2018/08/04
8105,Suzanne,Lloyd,Unknown,53,Married,high school,Self-employed,103202.0,373,rachelstevens@example.net,PORT MICHELE,New York,1989/01/28
8106,Melissa,Ramirez,Other,66,S,grad,jobless,65803.0,341,kennethharris@example.com,Banksview,Nevada,1970-01-16
8107,Anne,Miller,Female,52,single,High School,Unemployed,109185.0,360,chadsantiago@example.org,NEW ALICIA,Mississippi,23-08-2001
8108,Stephanie,Miller,male,26,Divorced,PG,Employed,114528.0,845,mcdanielstephanie@example.net,Port Michael,Missouri,1978/11/06
8109,Ray,Chen,Other,25,S,High School,jobless,105758.0,656,johnny83@example.com,South Patricia,Maryland,1988-05-31
8110,Robert,Petty,FEMALE,49,Married,Post Graduate,employed,175073.0,820,schmidtrobert@example.com,Singletonbury,Connecticut,2018-03-15
8111,Carolyn,Barnes,,27,Married,,self employed,99892.0,809,leonardchristopher@example.org,LONGSIDE,New Jersey,1990-11-19
8112,Christopher,White,male,56,MARRIED,Doctorate,,27547.0,602,nbrady@example.com,EAST TAYLORVILLE,Arkansas,18-11-1982
8113,Courtney,Poole,Male,19,Single,Post Graduate,Employed,44728.0,630,veronicatorres@example.com,East Robertberg,Alabama,24-08-2011
8114,Angela,Lewis,Male,73,Divorced,high school,Self-employed,,657,gravesdaniel@example.net, PORT SHEILA ,Minnesota,1998/06/14
8115,Mary,Chan,Other,46,,High School,Self-employed,196051.0,646,allison97@example.net, North Carlosview ,Ohio,1980-05-07
8116,Thomas,Liu,Other,51,D,PhD,,23396.0,306,lsmith@example.net,Dyerstad,North Carolina,1982/03/26
8117,Stephen,Mason,,57,S,High School,Unemployed,70308.0,622,elizabethnorman@example.net, North Morgantown ,Pennsylvania,2022-10-24
8118,Pamela,Dalton,M,21,Married,,,174177.0,613,james73@example.net, Blackmouth ,Tennessee,1973-03-24
8119,Madeline,Wilson,Other,42,D,Post Graduate,Unemployed,145841.0,529,sherivillarreal@example.org,COHENBERG,Maine,19-12-1970
8120,Megan,Soto,male,34,Divorced,PG,Retired,145009.0,1185,ucook@example.net,West Alexanderville,Mississippi,31-03-1978
8121,Brooke,Arnold,,71,D,Graduate,Unemployed,158584.0,746,patricia19@example.org,Alvaradomouth,Virginia,1995-02-25
8122,Susan,Castro,FEMALE,56,single,PhD,Employed,185236.0,415,maureendavis@example.org,CALLAHANVILLE,Nevada,2021/05/24
8123,Michelle,Watson,male,39,Divorced,grad,Retired,,417,teresa45@example.org,New Christopherview,Idaho,26-03-1977
8124,Christopher,Fisher,Female,68,Divorced,Graduate,Employed,163903.0,829,amymckay@example.com,South Jeffrey,Louisiana,2020-10-25
8125,Jennifer,Klein,,41,,Doctorate,Retired,185097.0,644,stefanie44@example.org,Troyview,California,1976/02/27
8126,Anna,Novak,Female,32,,grad,,195849.0,789,smithbrittany@example.net,Melissaberg,Louisiana,2002-08-15
8127,Nathan,Mccarthy,Other,67,single,,Unemployed,87956.0,777,dbauer@example.net,North Ariana,Vermont,2023-03-31
8128,Kyle,Mata,F,50,single,Post Graduate,jobless,156391.0,779,lholt@example.net,Lindseymouth,Massachusetts,17-07-1979
8129,Sarah,Hernandez,male,39,Single,grad,Retired,51365.0,1107,sbell@example.net,Port Joshuafurt,Ohio,1995/11/05
8130,Tiffany,Moore,Male,58,single,Doctorate,Unemployed,152544.0,739,hollowaychristian@example.com, Port Richard ,California,2013/02/01
8131,Anthony,Walker,,68,,PhD,employed,33978.0,759,fharris@example.org,East Caitlinborough,Nebraska,1990/03/04
8132,Jacob,Willis,Male,67,MARRIED,PG,Retired,54953.0,473,Taylor,North Donna,Oregon,04-01-2022
8133,Sherry,Atkinson,Male,25,,high school,self employed,,558,lesliejackson@example.com,ALLENSIDE,Montana,2003-03-02
8134,Garrett,Alvarez,Male,55,D,PhD,Retired,-4049.0,512,nichole09@example.com, Bryantborough ,South Dakota,2013-06-27
8135,Leah,Vance,Female,46,Single,PhD,Retired,76472.0,637,alvaradocrystal@example.net, NORTH AMY ,Missouri,1997-07-28
8136,Jessica,House,Female,18,MARRIED,PhD,employed,185469.0,582,yhardin@example.net,North Hannahview,New Jersey,1990-11-26
8137,Kevin,Hogan,Female,34,single,Doctorate,Self-employed,141119.0,727,kevingarcia@example.net,South Alecmouth,Kansas,2022/12/29
8138,Edwin,Sims,,78,,PG,Unemployed,183977.0,574,kentmichael@example.org,West Crystalmouth,Utah,2004/05/18
8139,Michael,Galvan,F,35,MARRIED,PhD,self employed,69185.0,622,Janet,North Gina,Mississippi,27-01-2011
8140,Gabriela,Smith,Unknown,68,Single,PhD,self employed,107420.0,336,uthompson@example.org,Richardshire,Iowa,21-12-2010
8141,Andrew,Adams,Other,41,Divorced,grad,jobless,191207.0,535,kathleen47@example.com,West Daniel,Tennessee,2016-10-02
8142,Deborah,Petersen,FEMALE,78,D,Graduate,Self-employed,61116.0,403,millsmichael@example.com,WEST AMYVILLE,Pennsylvania,26-07-1992
8143,Cheryl,Hernandez,FEMALE,55,Single,PG,Employed,184553.0,310,vmcclure@example.org,Chamberstown,South Carolina,2023-06-23
8144,Catherine,Petty,Female,32,single,,Unemployed,91540.0,717,kristi68@example.org,ROBERTVILLE,Virginia,1995-11-14
8145,Whitney,Nguyen,male,41,single,PG,Unemployed,33969.0,460,cknapp@example.com,PORT LISA,Florida,20-08-1992
8146,Shannon,Quinn,M,30,MARRIED,Doctorate,jobless,95751.0,600,briangraham@example.org,Lake Manuelton,Ohio,21-06-2015
8147,Lauren,Cox,FEMALE,45,MARRIED,high school,jobless,186242.0,841,justin09@example.net, Cortezberg ,Nevada,20-10-1973
8148,Matthew,Owens,Female,76,MARRIED,Graduate,Self-employed,85946.0,639,diane74@example.net,HILLBOROUGH,Kentucky,2006-12-27
8149,Nathan,Myers,Female,3,single,Doctorate,employed,89851.0,747,marshallshawn@example.org,FRANCESTOWN,Ohio,1984-11-06
8150,Christopher,Maldonado,F,49,MARRIED,grad,Unemployed,60468.0,405,yballard@example.com,North Joseph,West Virginia,1997/12/08
8151,Amanda,Mcbride,F,36,S,Graduate,Unemployed,44728.0,396,freemanerika@example.com,EAST BELINDASTAD,Iowa,15-12-2025
8152,Amy,Bennett,,35,,PG,self employed,,778,gnicholson@example.com,New David,North Dakota,1987-08-30
8153,Jason,Weaver,FEMALE,77,Single,Post Graduate,Retired,143602.0,478,Maurice, Port Nancy ,Georgia,2006-12-30
8154,Monica,Berry,Unknown,61,D,Post Graduate,self employed,94598.0,522,danielleli@example.com,New Donna,Rhode Island,1991-03-24
8155,Katherine,Sutton,FEMALE,44,single,Doctorate,Unemployed,147314.0,566,leonardlogan@example.org,North Audreyburgh,Oklahoma,2013-06-11
8156,Robert,Black,male,53,D,grad,employed,120748.0,818,ivan28@example.org,South Erikport,Utah,2022-08-25
8157,Brad,Sullivan,male,73,single,grad,Self-employed,73062.0,832,danielerickson@example.net,Collinsfort,New York,1975-07-24
8158,Zachary,Wilson,M,21,single,grad,Retired,35577.0,491,mblack@example.net,MICHAELLAND,South Dakota,2008-12-06
8159,Zachary,Banks,male,57,,grad,Self-employed,47468.0,565,fitzgeraldemily@example.com,Lake Michele,Missouri,16-01-2001
8160,Barry,Parker,M,19,D,Graduate,self employed,128718.0,710,tonyjohnson@example.org,Thomasstad,New Jersey,1995-11-10
8161,Jennifer,Dixon,Female,60,single,,Self-employed,185700.0,703,mmoore@example.net,New Sherry,South Dakota,2025-04-01
8162,James,Alvarez,male,53,Married,Doctorate,jobless,,461,rogerschristina@example.net,Sawyershire,Alabama,2017/08/18
