card_id,customer_id,card_type,card_network,card_number,account_open_date,credit_limit,available_credit,interest_rate,annual_fee,minimum_payment_due,card_status
12116,3751,Gold,,30471100041430,2001-05-31,5997,5465,22.5,,192,Closed
12117,7263,Gold,Amex,2245612551989281,2007-05-18,8219,6107,12.5,0.0,230,Closed
12118,3564,Silver,visa,213130456207735,1970-12-01,5491,1104,,,147,
12119,9604,Gold,Mastercard,376459409334343,1970-03-08,3868,3533,22.5,99.0,410,active
12120,9930,silver,,180075685826178,1988-10-17,10951,10376,18.99,50.0,332,Active
12121,4952,GOLD,visa,4312807416768,2004-12-03,11013,8082,18.99,50.0,399,Blocked
12122,82,silver,Mastercard,373220529420211,1991-09-25,11247,8109,22.5,99.0,432,
12123,4770,Silver,Visa,4260492151986,2022-09-25,8255,3401,15.9,50.0,97,
12124,8555,silver,,580161580551,2020-06-14,15021,14556,12.5,0.0,62,
12125,8679,silver,Amex,3541895155204210,1976-08-29,19908,16624,18.99,50.0,405,Blocked
12126,8509,Silver,Visa,375143310855437,2006-12-14,2757,1992,18.99,99.0,261,Active
12127,8017,GOLD,Amex,375471109560219,1995-11-24,11843,10433,,50.0,363,Blocked
12128,8052,,Mastercard,4888203953389,1982-08-22,2085,-1636,12.5,50.0,438,active
12129,310,Platinum,Visa,4829140143824696006,2020-12-26,16940,14685,18.99,99.0,381,active
12130,4496,Gold,,213121441789127,1999-10-28,15722,12484,12.5,0.0,488,active
12131,8058,GOLD,,630410741452,1974-06-25,14698,13654,12.5,,444,Active
12132,1121,Gold,Amex,3546795235554243,1997-04-19,6000,4078,22.5,150.0,486,active
12133,7719,,,2526817581600770,1978-10-12,7085,5656,22.5,,430,Active
12134,9877,Silver,Amex,2277967409815455,1991-05-06,12688,11434,15.9,150.0,321,Blocked
12135,6190,Platinum,Amex,3577324692123210,2005-05-03,19612,15180,18.99,150.0,147,
12136,4492,GOLD,Visa,38208950317375,1982-06-09,8027,5567,15.9,150.0,354,Closed
12137,1351,GOLD,Visa,4506330172752,2014-09-15,12609,12003,18.99,0.0,268,Active
12138,7904,silver,Amex,6562318387456620,2024-08-21,15148,15062,,0.0,393,
12139,2574,Silver,visa,6011175532770074,2013-04-02,5977,1679,18.99,150.0,425,active
12140,4259,Silver,visa,180023600234805,2004-08-16,6118,2033,18.99,150.0,74,Closed
12141,8674,Gold,,30002117841304,2018-10-13,2588,-537,22.5,50.0,348,Blocked
12142,1434,,,3500042148946719,1991-03-19,7872,7538,22.5,50.0,280,Blocked
12143,10437,Gold,visa,3570123086566621,1978-05-02,16945,14095,22.5,50.0,170,Blocked
12144,1736,Silver,Mastercard,372940444230541,1979-01-25,11729,10660,,50.0,194,Blocked
12145,1099,GOLD,Visa,2293001800406035,2019-03-03,14444,14042,,50.0,47,Active
12146,1890,Gold,Mastercard,30287041089308,1976-12-31,-5419,-9324,12.5,99.0,155,Active
12147,1522,Platinum,,4914528159247804300,2024-05-28,12356,9119,12.5,,113,active
12148,8549,Silver,Mastercard,4209470843197,1981-10-21,12514,10649,18.99,50.0,120,Blocked
12149,8881,Silver,Amex,3593896541988786,2013-05-05,15686,11442,22.5,0.0,193,Blocked
12150,5986,GOLD,,6011765477356671,1986-09-21,13922,11978,22.5,50.0,494,Closed
12151,814,Gold,,4836566645869431,2016-06-03,6211,4841,18.99,99.0,497,Active
12152,4562,silver,Mastercard,4204567894457775141,2001-12-31,12149,7659,18.99,0.0,485,Active
12153,2541,Platinum,Mastercard,376390351834354,1983-02-13,6353,5789,15.9,50.0,354,active
12154,3172,GOLD,Mastercard,6011733520736968,1988-07-02,19563,16838,15.9,0.0,108,Active
12155,1829,Gold,Amex,4294833533678430,2026-02-07,9136,4483,,150.0,141,Closed
12156,9268,,Visa,676141046885,2019-04-13,4792,4383,12.5,,178,Active
12157,5284,Silver,,3537972427870585,1995-04-16,8234,3872,12.5,99.0,25,active
12158,5289,Silver,,4087013955367,1991-10-02,4836,4769,15.9,99.0,451,Closed
12159,3965,GOLD,Visa,4258133222216,2011-08-19,15555,14030,18.99,,60,Active
12160,8393,silver,,4334662095368672,1970-01-16,13967,10172,15.9,,357,Blocked
12161,2120,,Amex,213138856583134,2011-05-24,6389,2012,22.5,0.0,121,Active
12162,550,GOLD,visa,30555829065041,1972-03-31,14924,11293,,150.0,135,Active
12163,7140,Platinum,Visa,30442482930375,1986-07-29,15259,11634,,0.0,294,Blocked
12164,3992,silver,visa,30592915617773,1982-05-16,17319,16691,22.5,0.0,443,Active
12165,6314,GOLD,visa,2689129171216220,1997-04-25,9184,5866,22.5,50.0,40,Closed
12166,9568,Gold,Mastercard,4138628830840,2014-09-13,3814,3702,18.99,99.0,392,Blocked
12167,4078,GOLD,visa,3509071676623631,2009-02-04,10461,6729,22.5,,21,
12168,4215,Silver,,3543389098327336,2008-03-23,19124,18414,22.5,,273,Closed
12169,3389,Gold,visa,180034796320605,1974-02-11,14589,13086,15.9,150.0,280,Closed
12170,261,Silver,Amex,372976948319257,2020-03-10,16365,13718,22.5,0.0,387,Closed
12171,5419,,Visa,2720972290457451,2005-02-01,17233,16293,22.5,150.0,499,Closed
12172,6659,Silver,Mastercard,4217218900506592,1974-04-17,4284,1531,18.99,0.0,466,
12173,3003,Gold,,4489500457661164,1986-01-06,10376,9406,12.5,0.0,302,Closed
12174,9126,Silver,Visa,4670466581224346,1980-09-19,16974,12941,12.5,99.0,169,active
12175,8126,silver,Mastercard,180015931876270,1975-11-09,11457,8064,22.5,,346,active
12176,2256,Gold,visa,4572780499267810,2019-05-26,4675,2644,22.5,150.0,110,Closed
12177,6802,silver,visa,4459425272220,2018-04-20,19268,24268,18.99,150.0,129,
12178,7632,GOLD,Visa,4862017816843,2013-06-27,19272,18316,15.9,150.0,115,Active
12179,10412,,Visa,639075029749,1978-05-23,-6959,-9192,12.5,,36,Closed
12180,7355,Silver,Mastercard,2720880986503100,2002-05-16,18486,14293,22.5,99.0,178,active
12181,10279,silver,visa,180074576940941,2001-10-13,-3358,-3490,,50.0,48,Active
12182,2408,GOLD,Visa,3553909620738838,1981-08-23,3698,2778,12.5,50.0,367,active
12183,9002,GOLD,Visa,4067938348886097,1986-03-03,9803,6408,12.5,50.0,293,Active
12184,7507,Gold,Mastercard,4171409281451417,1978-06-05,11735,9440,22.5,99.0,295,Active
12185,8883,GOLD,Mastercard,4631776790504330,1988-09-04,19955,17136,,0.0,312,Closed
12186,3592,silver,visa,501851542081,1990-10-10,19802,18191,22.5,,495,Blocked
12187,3762,Gold,Mastercard,503893507163,1980-08-06,17328,13358,,50.0,445,Active
12188,9332,,Amex,342030408074734,2005-01-03,4508,1136,,0.0,423,active
12189,4188,silver,,372607795684960,1970-04-25,12867,12009,12.5,,366,active
12190,3563,Gold,Amex,4573196226913770456,2007-03-02,3119,925,15.9,99.0,459,
12191,6440,Platinum,Visa,3572903108920924,1994-07-03,7153,3947,12.5,99.0,323,
12192,6452,silver,,3592013984724055,1993-08-24,17403,15349,15.9,,70,Blocked
12193,912,GOLD,,4969094015742,1972-01-21,16154,16149,22.5,0.0,220,Closed
12194,188,Gold,Amex,4972104439979135,1985-05-10,18883,17234,,50.0,140,active
12195,227,,visa,3502006219576661,1994-03-02,8764,7936,,,148,active
12196,8709,,Visa,4466399782549925510,1990-09-14,18912,14346,22.5,,31,Closed
12197,8336,,,6519030330213198,2020-11-29,8910,13910,18.99,0.0,466,Closed
12198,1817,Gold,visa,675938975132,1977-02-04,6991,6839,22.5,150.0,140,
12199,9186,silver,visa,30366122615189,1985-01-13,13062,8400,12.5,0.0,105,Closed
12200,3109,silver,visa,348065733940765,2008-03-28,3430,-1413,22.5,150.0,126,Closed
12201,6780,GOLD,Visa,675985823102,2014-04-07,19065,16159,12.5,0.0,409,Active
12202,6816,Gold,Amex,377931202820032,1980-01-31,9091,8311,18.99,150.0,192,Active
12203,239,Silver,Amex,180068029214847,2004-01-13,10830,6633,,50.0,461,Blocked
12204,7410,silver,visa,3525295676711639,1988-10-24,19716,18055,,99.0,40,Blocked
12205,8692,silver,Visa,6561568246162097,1998-03-27,11407,6506,15.9,50.0,200,Blocked
12206,8437,,,2293321361286117,1974-08-14,5645,1293,,50.0,492,Closed
12207,2054,silver,Amex,376074998399753,1992-05-16,8809,4410,22.5,99.0,463,active
12208,1600,silver,visa,3506634163410086,1990-03-15,7597,4383,12.5,99.0,312,active
12209,4716,Platinum,visa,30300915533879,2026-02-08,6949,11949,22.5,50.0,270,active
12210,7829,GOLD,Amex,376559684101174,2011-10-22,9409,6350,,99.0,208,Active
12211,7781,,Visa,4178285282951647163,2002-03-17,6129,5032,12.5,99.0,444,Active
12212,4884,Gold,visa,4071419548588,1984-09-27,18780,17743,12.5,150.0,157,
12213,3314,GOLD,visa,3551438834787359,2006-02-20,18383,14122,,0.0,190,Blocked
12214,2133,Platinum,visa,4065799784233034,2025-06-10,12659,12530,18.99,150.0,200,Active
12215,2886,silver,Amex,2720181196832375,1978-10-02,17242,16406,22.5,,102,Closed
12216,9993,,Visa,3583899253143345,2008-12-20,10563,7904,18.99,,492,
12217,3692,silver,visa,4860538818513658806,2020-04-28,2013,-2244,15.9,99.0,179,
12218,9321,GOLD,visa,2256120406268436,2004-02-09,5516,2553,12.5,99.0,173,Closed
12219,9297,Silver,,2233346834273734,2014-10-28,14850,14246,15.9,99.0,414,Blocked
12220,1640,Silver,Mastercard,375271619875994,2021-08-27,7125,2892,,150.0,296,active
12221,8265,silver,Visa,30207687806401,2004-07-23,9561,7835,15.9,,433,Closed
12222,2650,,visa,2291580600385111,1990-12-12,2524,1776,15.9,99.0,491,Active
12223,8216,Silver,,4777197652406,1991-12-03,-8540,-13069,15.9,0.0,188,Active
12224,10359,Platinum,Amex,676204229030,2018-03-11,6336,4928,22.5,50.0,234,Closed
12225,5901,GOLD,Amex,3562356683846711,2006-01-03,12564,8627,,150.0,481,active
12226,8577,Gold,,6575785270066564,2006-10-10,17318,14155,15.9,,201,
12227,8016,Platinum,Mastercard,180093585450841,1991-08-05,12785,11248,22.5,0.0,374,
12228,3679,GOLD,visa,3524373168318071,2023-04-30,17190,16168,18.99,0.0,335,
12229,8694,Gold,Visa,6576718273315216,1984-10-04,19774,18546,18.99,99.0,442,Active
12230,6233,Gold,Amex,3598269617120137,1992-04-18,2301,-1545,18.99,150.0,59,Closed
12231,4102,Silver,,6522628486701851,2022-08-21,10084,5700,15.9,50.0,440,Closed
12232,9808,,Amex,2680906912929438,1989-05-11,3133,-1132,15.9,,277,Active
12233,9804,Gold,,5413142871154373,1970-03-09,12951,8678,,150.0,335,Blocked
12234,7202,Platinum,,4271144717972487986,2022-05-21,11448,10280,15.9,50.0,269,Closed
12235,10360,Silver,Amex,373349326176781,2018-08-02,-19391,-24252,12.5,0.0,177,Blocked
12236,7978,Gold,Amex,4225733288699,1972-12-02,11298,8107,,150.0,257,active
12237,3764,silver,visa,5267505008360575,2010-07-12,11942,7263,12.5,99.0,312,
12238,4940,Silver,Amex,4566427613043,1986-03-20,17375,12555,18.99,50.0,460,Active
12239,3572,Silver,Visa,180030360367543,2023-07-16,18462,14027,15.9,99.0,91,Blocked
12240,10002,Platinum,Amex,4375953585740479794,1979-11-17,10870,10253,15.9,99.0,19,active
12241,9824,silver,Amex,6011873866265766,2025-12-30,8508,3701,18.99,0.0,183,active
12242,2560,Gold,Visa,501878429833,2001-12-26,5132,4254,22.5,50.0,67,Blocked
12243,5935,Gold,Visa,3512102443571673,2016-02-22,16114,12587,,50.0,408,Closed
12244,10154,Gold,Amex,180039637428269,1983-07-31,7833,5310,22.5,99.0,71,active
12245,2457,GOLD,Mastercard,371956604809719,2002-07-18,11654,9048,22.5,150.0,224,
12246,9555,GOLD,Amex,36672212781201,1991-09-19,4220,596,12.5,99.0,184,
12247,7690,GOLD,,346932438336403,2022-02-01,18321,15669,,0.0,418,Closed
12248,1023,,Visa,4140116661406,1989-05-10,3818,2689,22.5,150.0,183,
12249,7410,GOLD,visa,340172225196365,2007-11-22,10301,9060,22.5,150.0,288,active
12250,1478,silver,Amex,3585292735861759,1975-09-29,6977,4318,22.5,50.0,54,Closed
12251,1033,Gold,Amex,4580620446242,1994-11-03,9265,5155,22.5,,198,Active
12252,10048,GOLD,,3563367674535287,2005-11-01,3886,3235,22.5,150.0,225,Closed
12253,9986,,Amex,2648484937997294,1983-08-26,17994,16835,15.9,0.0,178,Closed
12254,469,Silver,Amex,4430998593347455415,1973-08-04,2930,2104,22.5,99.0,404,
12255,2684,,Mastercard,2291623750180112,1973-04-02,9677,8270,12.5,,45,Closed
12256,8565,GOLD,Visa,503823779486,1971-12-23,17802,16653,18.99,99.0,35,
12257,3234,Silver,Mastercard,4873724250317,2025-01-10,5450,1387,,150.0,361,Active
12258,3803,,Mastercard,4958285243768067,1976-09-13,2290,-2562,18.99,50.0,352,Active
12259,6122,Silver,visa,213184769959680,2009-05-19,15184,13250,12.5,50.0,221,
12260,10373,Silver,Visa,30028525888199,1987-12-07,13762,13735,12.5,50.0,19,active
12261,6089,Gold,Amex,4305167782248034,2017-07-21,12193,8411,,50.0,437,
12262,84,Silver,visa,2635596183423488,2008-01-06,13955,10904,12.5,50.0,375,
12263,4863,GOLD,Visa,377753454630558,1979-09-01,15837,15237,18.99,50.0,450,Closed
12264,1298,Silver,Amex,3592285396471786,1971-06-20,11759,8032,15.9,150.0,255,active
12265,5603,,visa,4994397118162718,1975-11-04,6143,3238,15.9,99.0,281,Active
12266,4775,Gold,Visa,346067582012771,2019-09-27,-3753,-5362,,50.0,66,
12267,7366,,Visa,4780592075713291,1997-10-01,16907,15222,18.99,0.0,243,active
12268,6571,silver,Amex,676374682877,2004-10-07,11689,11239,,99.0,321,active
12269,9978,silver,visa,3565673730746844,1981-10-02,7397,3097,,0.0,148,Closed
12270,10166,Platinum,Visa,30325511646395,1974-09-21,2286,-2537,22.5,0.0,205,Blocked
12271,8802,,Visa,4637104587931,1980-07-06,6095,5043,,150.0,53,Blocked
12272,537,Silver,Amex,4918907654373751,2017-07-14,10193,8551,12.5,150.0,204,active
12273,7156,Platinum,Mastercard,4546873028912,2021-01-27,12151,10410,,50.0,410,Active
12274,6944,silver,Visa,3561679217952973,1984-10-25,11106,9229,22.5,,344,
12275,10482,,Visa,4329667594447890059,1984-05-11,17457,15710,,,45,Blocked
12276,8242,Silver,,4914637937251227,2001-04-08,11618,6664,12.5,99.0,323,Closed
12277,6875,,Mastercard,4342622266851377,1994-11-06,4516,669,,50.0,153,Active
12278,7339,Platinum,Visa,502057855962,2002-11-24,18194,16086,15.9,50.0,438,active
12279,7562,silver,,4517231854471,2002-04-13,6199,6041,22.5,99.0,417,
12280,1354,Gold,Visa,4285672351301746,1993-03-20,3544,1983,18.99,150.0,417,Closed
12281,6309,silver,,561071822622,2023-09-10,18423,13653,,0.0,353,active
12282,4660,GOLD,Amex,3580486941545959,2013-05-29,18181,15613,,99.0,232,Active
12283,918,silver,Amex,4621392057385,1978-04-21,10325,6290,18.99,50.0,12,Blocked
12284,7923,Platinum,Mastercard,2413519451064022,1998-12-15,14360,11655,15.9,,348,Blocked
12285,9030,Gold,visa,6515295659980677,1992-05-14,13013,12866,,50.0,140,Active
12286,8766,Silver,,2712820609003682,1976-04-20,2415,-1559,12.5,99.0,405,
12287,4756,GOLD,Mastercard,3511533150832950,1987-05-28,5117,3388,18.99,150.0,252,Blocked
12288,4771,Gold,,30252997118279,1983-07-26,4792,702,,50.0,465,
12289,8167,silver,Mastercard,4554533868932912916,1990-06-10,15375,11027,12.5,,100,Closed
12290,743,Silver,visa,379511591262224,1990-02-16,16211,14178,22.5,0.0,209,Closed
12291,9286,,Mastercard,4337020355013644,2015-09-17,7146,5495,12.5,0.0,488,Closed
12292,1396,silver,Mastercard,3520841385489432,1994-11-19,3391,3326,18.99,150.0,72,Active
12293,5365,silver,,4511612421816824,2010-11-15,17796,13098,,50.0,183,
12294,1968,,Visa,30361065894636,1977-03-22,3463,-1536,15.9,99.0,229,Active
12295,7177,Silver,Mastercard,30518641123141,1989-09-13,16707,13756,15.9,99.0,356,Active
12296,8804,Silver,,639089223833,2017-02-17,5513,3880,,99.0,268,Closed
12297,10143,Silver,Amex,3543902726674471,2000-10-07,9076,5760,18.99,0.0,161,
12298,9046,Gold,Amex,630437430006,1990-10-11,2851,455,,150.0,254,Active
12299,1504,GOLD,Mastercard,373167827389053,2004-12-05,12189,11296,18.99,0.0,283,Closed
12300,2781,silver,Mastercard,4986907537279433313,1993-03-23,18824,14478,12.5,150.0,134,Blocked
12301,1634,silver,Visa,180076440469569,2001-06-22,15972,12109,15.9,50.0,463,Active
12302,350,Gold,Amex,630467338137,2008-09-19,10171,9155,,,276,
12303,5946,GOLD,Amex,2621273820994158,1973-03-03,19029,15691,18.99,50.0,256,active
12304,4225,GOLD,Amex,36238948976182,2000-10-16,3720,2536,15.9,150.0,390,Active
12305,8789,GOLD,Mastercard,6011272826407602,2004-01-19,8354,4203,,,77,
12306,3701,Silver,Amex,180045014760430,1992-12-04,3766,1950,,99.0,205,
12307,8568,Platinum,,4526587152664242,1996-01-20,10280,8571,18.99,,397,active
12308,5200,silver,Visa,4775921436104,1976-12-02,6248,5803,,,383,active
12309,3365,Platinum,Amex,30051207410033,2009-04-12,14450,11717,,0.0,283,Active
12310,1009,Platinum,,6011275546680754,1981-07-11,16237,13380,18.99,0.0,450,Closed
12311,5201,Silver,Visa,4187829221467136,1990-09-24,17824,15357,,0.0,262,Blocked
12312,3987,Platinum,,6577709751087681,2005-06-21,-19774,-14774,,99.0,242,Closed
12313,4341,Gold,visa,4008440823362399208,1979-05-20,6524,2942,18.99,,229,Closed
12314,9319,silver,visa,4264079947584,1995-10-12,16643,16245,18.99,50.0,275,Closed
12315,4793,Gold,Mastercard,4689641073093530887,1995-07-16,7784,6099,22.5,150.0,311,
12316,211,,Visa,3586304222403885,2012-04-02,2920,-860,12.5,50.0,353,Active
12317,1781,Gold,Mastercard,2583851336139610,1981-11-11,9830,4871,,99.0,173,
12318,8650,Silver,Mastercard,2278361356051638,1999-07-24,13859,12092,12.5,,391,
12319,3130,GOLD,visa,4608043509103465097,1986-01-08,18291,14080,12.5,150.0,401,Blocked
12320,276,Platinum,Amex,578085246184,1993-01-11,6516,11516,12.5,,294,Blocked
12321,10499,Platinum,Amex,213166875968515,2019-08-23,3928,1242,12.5,0.0,477,active
12322,6707,silver,visa,213125823836471,2011-04-14,14968,12433,,,414,
12323,2180,silver,,213171876825425,2021-01-21,5493,4425,22.5,99.0,401,Closed
12324,7667,Platinum,visa,4743513838505424,2014-02-08,8430,5767,15.9,50.0,23,
12325,3892,Platinum,,4678040420387820,2002-12-20,15836,13025,,99.0,245,active
12326,4169,Silver,Amex,344676229078672,1982-05-21,15335,13150,12.5,,258,Active
12327,9952,silver,Visa,4424919100317677,1970-01-28,6528,5935,18.99,,346,Blocked
12328,8529,Platinum,Mastercard,3552267393494365,1977-01-16,5769,5006,,0.0,35,Active
12329,2005,,Amex,4949520715218957,1976-11-15,19238,15244,22.5,,250,active
12330,3262,silver,Mastercard,30334347664499,1997-05-21,13302,9622,18.99,0.0,87,
12331,9018,,Mastercard,3563109445035985,2022-08-05,8048,5561,,,282,Active
12332,54,Silver,visa,3508932194145350,1987-05-13,10991,10395,18.99,50.0,277,Active
12333,2747,Gold,Amex,4650744623349055,2001-12-21,14568,10383,12.5,99.0,324,Active
12334,10172,Silver,Mastercard,2356825054949298,2018-12-16,17582,16949,22.5,50.0,126,active
12335,7069,silver,visa,6573622398817598,2020-05-27,12361,9020,22.5,50.0,342,active
12336,8408,Platinum,,4468101219397,2025-04-27,9899,9563,18.99,,381,
12337,3812,Platinum,visa,4794467982524194,2000-02-14,17731,22731,12.5,0.0,432,
12338,7926,Silver,,4271262995379,2022-02-15,7284,6263,12.5,150.0,439,Closed
12339,9330,,Visa,2389217676221051,2025-03-28,19980,24980,,50.0,489,Blocked
12340,9191,Platinum,visa,3520807952999434,1992-07-03,9636,8852,12.5,150.0,421,Closed
12341,8368,Gold,,4407135898211821,1988-07-22,14334,11605,22.5,,91,Blocked
12342,677,GOLD,visa,3545164950195040,2018-07-01,13240,11829,15.9,0.0,107,Blocked
12343,6168,GOLD,,3566759392178035,2007-02-13,12536,8597,15.9,50.0,24,active
12344,10049,Platinum,,4918841831634837,2022-09-28,3259,2323,18.99,0.0,193,Blocked
12345,8031,GOLD,visa,38824321681099,1988-01-20,9303,5872,12.5,0.0,28,Active
12346,9316,silver,Visa,3522452910444351,1974-05-25,5622,5057,22.5,150.0,447,Blocked
12347,3028,silver,Amex,4901109913590677257,2023-03-31,16608,15348,15.9,99.0,475,Blocked
12348,1875,Silver,Mastercard,180022562215109,2007-04-16,2481,1382,,,106,Blocked
12349,6621,GOLD,Mastercard,30100505922791,1994-01-03,14954,14175,,150.0,223,Closed
12350,4214,Gold,visa,4166501355139592,1976-04-09,18577,16435,22.5,,147,Closed
12351,553,,,4636310602849,1998-11-25,10240,9115,18.99,50.0,309,Closed
12352,9369,silver,,4279987793097233,1983-07-08,17642,14471,,0.0,350,Active
12353,3238,GOLD,Amex,6011250318067522,2025-08-30,5284,3991,18.99,50.0,134,Blocked
12354,2655,,Mastercard,3525778366016633,1980-12-28,5683,5463,18.99,,209,Blocked
12355,5389,GOLD,visa,4687642757156733,2000-04-30,5952,5729,18.99,0.0,198,Blocked
12356,9496,Silver,Mastercard,5213238995675293,1976-04-20,6967,2032,12.5,0.0,242,Blocked
12357,2261,Silver,Visa,345662620650409,2025-02-19,13662,13659,18.99,50.0,498,
12358,4559,silver,visa,3563073684197874,1989-04-21,16656,14464,22.5,150.0,362,Closed
12359,4676,,,6529969780556655,1970-09-27,10458,5474,15.9,0.0,336,
12360,5671,Gold,Mastercard,3557112764128603,1979-08-24,15623,11938,12.5,150.0,443,active
12361,867,silver,,3542717572340030,1971-01-18,7026,2734,,50.0,15,Active
12362,10007,GOLD,Mastercard,30386630420468,1993-04-13,12339,9867,15.9,99.0,165,Closed
12363,10446,silver,Mastercard,4750714390513067,1983-08-21,10175,9209,12.5,,36,Closed
12364,3348,silver,Amex,347642431595108,1992-10-15,4096,147,15.9,150.0,207,Closed
12365,457,silver,Visa,676123205327,2014-04-24,7820,7432,12.5,0.0,264,Active
12366,554,GOLD,,3535187680267542,2003-03-01,15211,11235,18.99,50.0,246,Active
12367,123,Gold,Visa,213115021938674,2009-02-10,14747,10402,15.9,150.0,413,Active
12368,3276,GOLD,Amex,4453194658115,2022-05-25,2030,-194,12.5,99.0,235,Active
12369,2787,,visa,3587969955059069,1985-06-22,4891,2808,22.5,0.0,46,Closed
12370,1032,GOLD,Mastercard,4889467719708843,2023-06-26,16125,11503,22.5,99.0,387,Blocked
12371,7843,Gold,visa,379516619041021,1984-05-29,3436,2289,12.5,50.0,393,active
12372,4816,GOLD,visa,675997815419,2022-11-12,6663,5520,15.9,150.0,258,
12373,9174,Silver,visa,4046114013625,2006-11-18,6689,3109,12.5,50.0,386,Closed
12374,6025,silver,Visa,3524347194566796,2014-11-10,14707,11158,15.9,0.0,266,
12375,6398,Gold,visa,4322208152248763,1976-05-12,14036,9112,22.5,150.0,212,Blocked
12376,3370,Platinum,Amex,3563329478333202,2011-06-29,4720,1434,12.5,150.0,279,
12377,7110,Silver,Amex,3535642142025961,2012-12-22,7163,6844,12.5,99.0,124,Active
12378,3221,silver,Visa,4183616714610890,2024-04-21,8489,4721,12.5,0.0,244,active
12379,6607,Gold,Visa,6567274338145561,2024-10-22,5111,4909,18.99,50.0,71,Active
12380,339,Silver,visa,4170672871555629110,2013-01-10,16541,13508,18.99,99.0,368,Closed
12381,10330,Platinum,Amex,060460768256,1980-01-10,3136,-814,15.9,150.0,263,Blocked
12382,7737,Silver,Mastercard,4956097312999736178,2010-02-19,7302,3503,18.99,,487,
12383,1656,GOLD,Amex,6554803080569977,1993-05-19,3743,1998,12.5,99.0,259,Blocked
12384,3116,GOLD,Amex,3541312148744278,2012-09-30,7208,4777,15.9,50.0,316,Active
12385,628,Silver,Visa,4301433402919238,2007-11-06,18030,16059,22.5,50.0,381,Closed
12386,8435,,Visa,4576557820027022,2002-08-05,17691,14012,12.5,99.0,291,
12387,5323,silver,Amex,3512047490538291,2010-11-04,6796,3239,15.9,99.0,241,Blocked
12388,9424,Gold,Visa,2221243294236224,2012-01-16,6224,4373,,50.0,122,Closed
12389,3393,GOLD,Visa,4738148847407705,2014-07-24,19206,18415,15.9,0.0,28,
12390,3834,GOLD,Mastercard,180044234258408,1992-08-03,2842,-773,18.99,150.0,459,Active
12391,3017,Gold,Amex,676292533384,2005-10-08,4862,2530,15.9,50.0,186,Closed
12392,3500,silver,Amex,639076042352,2014-07-31,18327,17714,12.5,,95,Active
12393,9531,Silver,Mastercard,4579676197747959,1998-07-17,10925,6833,18.99,,139,Active
12394,6360,Silver,Amex,4856472285578520,1976-04-10,14488,10891,18.99,0.0,320,Closed
12395,6631,Silver,Amex,213195053003274,2002-12-15,14981,13744,,99.0,330,Blocked
12396,3162,Gold,,30012449952281,2008-12-07,18857,16463,12.5,150.0,171,Active
12397,10186,Silver,Visa,5394745090445704,2007-12-15,2383,1762,22.5,99.0,34,active
12398,1421,silver,Visa,6508564910643096,2003-08-31,10176,9616,,0.0,478,Blocked
12399,7498,GOLD,,676196527441,1988-05-25,7317,6238,12.5,0.0,69,Closed
12400,2577,,,2720093593649056,1994-11-20,18017,14299,18.99,150.0,297,Closed
12401,1931,Platinum,Mastercard,180096021448949,2006-07-05,7651,5770,22.5,150.0,479,Blocked
12402,1759,Gold,,3518576654290202,2010-02-18,6640,4765,,150.0,71,
12403,915,Gold,visa,30205434689609,2013-08-15,18237,15744,,99.0,227,Blocked
12404,1056,Gold,Visa,213147730186857,1995-02-05,13594,8873,15.9,50.0,222,Active
12405,3273,Silver,Visa,3556539156974502,1980-03-18,12379,10891,18.99,99.0,210,
12406,4253,,Mastercard,36125017724090,1992-03-15,2801,-226,12.5,0.0,334,active
12407,2091,Gold,Amex,341025883028511,1985-12-02,3641,-11,22.5,0.0,453,Closed
12408,3339,GOLD,Amex,6582597263173500,1986-07-13,4653,3742,22.5,150.0,196,Closed
12409,8374,silver,visa,5279256624282910,2011-03-09,13083,8218,,50.0,213,
12410,1092,GOLD,Visa,6562898886477334,2022-10-18,10098,8753,22.5,99.0,443,active
12411,2062,Gold,Amex,6011450343261591,1986-08-27,15668,13429,12.5,99.0,117,
12412,2893,,Amex,6011773726327212,1994-07-09,15727,13449,12.5,,178,Blocked
12413,7727,silver,Mastercard,38860725936424,1988-12-31,17992,14200,,0.0,286,Active
12414,9165,silver,visa,3575010610840090,1997-04-28,7730,6241,18.99,99.0,114,Closed
12415,3904,,visa,2349136044671681,1990-05-01,2757,2307,22.5,150.0,168,Closed
12416,5559,Silver,,4346729767340937,1984-01-24,5021,2152,15.9,150.0,51,Active
12417,7055,Gold,,6525311341772386,1990-11-24,4723,3752,22.5,150.0,297,Closed
12418,4574,Silver,Amex,6011661888290288,1997-08-31,5820,2320,18.99,99.0,132,Active
12419,2223,Platinum,Visa,36159247632146,1978-07-18,16400,12124,15.9,,249,Blocked
12420,4350,silver,,3592593132663032,2019-05-09,16210,12191,12.5,99.0,141,Blocked
12421,8099,Silver,Visa,345252181189284,2019-10-15,14980,11326,12.5,,425,Closed
12422,3570,silver,Visa,4871426036108566,1992-11-19,6388,2601,,150.0,306,Active
12423,7031,Platinum,visa,4976472457669,1975-06-15,18282,15155,22.5,99.0,470,Blocked
12424,4393,silver,Amex,570195812294,2018-06-11,16774,16244,22.5,,25,
12425,5891,GOLD,,6515675480155096,1986-11-15,19462,15476,,99.0,345,
12426,4655,silver,Mastercard,4577687419328,2017-12-29,7100,6729,18.99,0.0,322,Closed
